version,embedding_key,embedding_label,ratio,n_participants,n_folds,K_mode,tau_mean,scoring_convention,rounded_primary,item_r_mean,item_r_ci_lower,item_r_ci_upper,item_mae_mean,item_mae_ci_lower,item_mae_ci_upper,item_rmse_mean,item_rmse_ci_lower,item_rmse_ci_upper,rounded_accuracy_mean,rounded_accuracy_ci_lower,rounded_accuracy_ci_upper,rounded_mae_mean,rounded_mae_ci_lower,rounded_mae_ci_upper,profile_r_mean,profile_r_ci_lower,profile_r_ci_upper,trait_r_mean,trait_r_mean_ci_lower,trait_r_mean_ci_upper,jaccard_mean_vs_s_old,jaccard_min_vs_s_old,jaccard_max_vs_s_old,selection_changed_any_fold,delta_item_r_vs_sbert,delta_item_r_vs_sbert_ci_lower,delta_item_r_vs_sbert_ci_upper,p_vs_sbert_raw,p_vs_sbert_holm,p_vs_sbert_bh,delta_item_r_selection_vs_A,delta_item_r_selection_vs_A_ci_lower,delta_item_r_selection_vs_A_ci_upper,p_selection_raw,p_selection_holm,p_selection_bh
A2_tuned,e5_base_v2,E5-base-v2,90,2749,5,3,0.0459985449254274,heldout_unselected_items_only_phase2_convention,False,0.6065864794823103,0.5960237239661664,0.6171492349984541,0.7185465921440228,0.7094355376018789,0.7276576466861667,0.9203347470364186,0.9092221417660424,0.9314473523067948,0.457984721716988,0.4514338082462482,0.4645356351877278,0.6830120043652237,0.6727532544573314,0.693270754273116,0.9942646139473212,0.993635034312472,0.9948941935821706,0.9944125497017708,0.9936520065138592,0.9951730928896824,,,,,-0.0067157377855657,-0.0112437989213416,-0.0022096146172047,0.0042,0.0168,0.0051692307692307,,,,,,
A2_tuned,minilm_l6_v2,MiniLM-L6-v2,90,2749,5,15,0.0999999999999999,heldout_unselected_items_only_phase2_convention,False,0.573505585512366,0.5628234024454294,0.5841877685793025,0.7580819707693561,0.7492068810546055,0.7669570604841067,0.9626424150605536,0.9520512246778562,0.973233605443251,0.4401964350672971,0.4338937531327046,0.4464991170018897,0.7252455438341214,0.715066701313379,0.7354243863548638,0.9947807621021244,0.994207961463838,0.9953535627404106,0.994442353573478,0.9940475772885886,0.9948371298583674,,,,,-0.0397966317555101,-0.04536373991184,-0.0339976106019267,0.0,0.0,0.0,,,,,,
A2_tuned,mpnet_base_v2,MPNet-base-v2,90,2749,5,3,0.1999999999999999,heldout_unselected_items_only_phase2_convention,False,0.6092553608109564,0.5987498528254545,0.6197608687964584,0.7097312238593043,0.7003463329307921,0.7191161147878166,0.9328166693252464,0.921315421189639,0.944317917460854,0.476536922517279,0.4700759982843463,0.4829978467502117,0.6740632957439069,0.6637229091668881,0.6844036823209256,0.9941143947177138,0.9934971876132008,0.9947316018222268,0.994423737649184,0.9939922043538924,0.994855270944476,,,,,-0.0040468564569197,-0.0093118516838181,0.0011335956098207,0.1282,0.2564,0.1367466666666666,,,,,,
A2_tuned,sbert_original,SBERT (original),90,2749,5,3,0.1999999999999999,heldout_unselected_items_only_phase2_convention,False,0.613302217267876,0.6024099002162174,0.6241945343195346,0.6869052161840851,0.677325782630205,0.6964846497379651,0.9060759403760774,0.8943229404027346,0.9178289403494202,0.4876318661331393,0.480918177105214,0.4943455551610645,0.6592942888323026,0.6486819797825287,0.6699065978820764,0.9947802190453908,0.9942586326037992,0.9953018054869828,0.9946244015255814,0.9941551253830728,0.99509367766809,,,,,,,,,,,,,,,,
B1_fixed,bge_base_en_v15,BGE-base-en-v1.5,10,2749,5,7,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.31669863236813034,0.31105311020564985,0.3223441545306108,1.0165343509586215,1.0099659449778107,1.0231027569394324,1.269848068390532,1.2620742900351276,1.2776218467459364,0.3186896245099228,0.3154401908601675,0.32193905815967805,0.9879552160381552,0.9810652672917441,0.9948451647845662,0.7243954939545822,0.7133191071519872,0.7354718807571773,0.5747638930240582,0.5608972519756763,0.58863053407244,0.25,0.25,0.25,True,0.040383947718405706,0.035607719394529516,0.045178720539796664,0.0,0.0,0.0,0.03007854548564252,0.025245213787615888,0.034876135636251304,0.0,0.0,0.0
B1_fixed,e5_base_v2,E5-base-v2,10,2749,5,7,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.2455896479502723,0.2397681176175914,0.2514111782829532,1.061176077283792,1.0543056762608096,1.0680464783067742,1.2855175807047359,1.278082761277747,1.2929524001317247,0.276577341255406,0.27293390857131145,0.28022077393950057,1.0397235358312114,1.032361903650713,1.0470851680117097,0.6703710653494042,0.658316088127707,0.6824260425711013,0.4455193927198039,0.4312293023112835,0.4598094831283243,0.17647058823529413,0.17647058823529413,0.17647058823529413,True,-0.030793404729247728,-0.03607648294712948,-0.02531414745681298,0.0,0.0,0.0,0.01732365227447926,0.011690308400249028,0.022888167476663935,0.0,0.0,0.0
B1_fixed,minilm_l6_v2,MiniLM-L6-v2,10,2749,5,7,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.2984767851163499,0.2928953568434946,0.3040582133892052,1.0020504141288333,0.9957041825211562,1.0083966457365103,1.2641824367930026,1.2566976441962006,1.2716672293898046,0.3252980881936866,0.32236238412324086,0.32823379226413235,0.9805666707085404,0.9739299961539836,0.9872033452630973,0.7484268542480133,0.7381870664865509,0.7586666420094756,0.657470368097711,0.6454767170690308,0.6694640191263912,0.11111111111111112,0.1111111111111111,0.1111111111111111,True,0.022162100466625326,0.016939092809231594,0.027649826401982856,0.0,0.0,0.0,0.03160852711524148,0.026167982797901838,0.037130798992336796,0.0,0.0,0.0
B1_fixed,mpnet_base_v2,MPNet-base-v2,10,2749,5,7,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.3506870790084507,0.34489873591457004,0.35647542210233135,0.9835946986214231,0.9770652684641217,0.9901241287787246,1.2738312302454537,1.2657763491946699,1.2818861112962376,0.35098419627339233,0.3480054717879066,0.3539629207588781,0.9623014429489511,0.9554401347441696,0.9691627511537327,0.7715351048489159,0.761357824600915,0.7817123850969168,0.6776437346024969,0.6609058983904588,0.6943815708145351,0.17647058823529413,0.17647058823529413,0.17647058823529413,True,0.07437239435872613,0.06906357662471714,0.07968858997510843,0.0,0.0,0.0,0.06219419321353987,0.057099828062390286,0.06726865704652721,0.0,0.0,0.0
B1_fixed,sbert_original,SBERT (original),10,2749,5,7,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.2763146846497246,0.27068891040644605,0.2819404588930031,1.0207648330386812,1.0142822226253834,1.027247443451979,1.2918093434716502,1.2841123086316293,1.2995063783116712,0.32187462107433,0.3191282952241522,0.3246209469245078,1.003524513964674,0.9967353754046301,1.0103136525247178,0.69283003436438,0.6812128796696048,0.7044471890591552,0.6429865301648989,0.6149553978563443,0.6710176624734535,1.0,1.0,1.0,False,,,,,,,2.5056176549464448e-17,2.385317819106822e-17,2.627451323199026e-17,0.0,0.0,0.0
B1_fixed,bge_base_en_v15,BGE-base-en-v1.5,30,2749,5,7,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.4249653845750648,0.41899745605763433,0.4309333130924952,0.9166905006903018,0.9109226111362244,0.9224583902443791,1.1358680672626853,1.1292662132455629,1.1424699212798077,0.337712414904121,0.3344360567763159,0.34098877303192615,0.8887075819778621,0.882456674125578,0.8949584898301463,0.8986769131912851,0.8934296454632225,0.9039241809193477,0.8755839258191361,0.8700099587210474,0.8811578929172249,0.30434782608695654,0.30434782608695654,0.30434782608695654,True,0.05876633805560042,0.05467408184268098,0.0628223868192109,0.0,0.0,0.0,0.01317484804577299,0.009920310053938203,0.016445469079082356,0.0,0.0,0.0
B1_fixed,e5_base_v2,E5-base-v2,30,2749,5,7,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.3953248714794517,0.38945827008392697,0.4011914728749765,0.953892052240616,0.9477137711491954,0.9600703333320366,1.1541961954182463,1.1475044206659195,1.160887970170573,0.30179285974120457,0.29840435015761585,0.3051813693247933,0.9285558384867224,0.9219492181387235,0.9351624588347213,0.8891904375012329,0.8835037642699451,0.8948771107325207,0.8126667110494645,0.7989306924953322,0.8264027296035968,0.22448979591836732,0.22448979591836735,0.22448979591836735,True,0.029125824959987393,0.024555346183833468,0.03365432265680452,0.0,0.0,0.0,0.005216644645803626,0.0014036110272756903,0.008999621011646732,0.0076,0.0152,0.008
B1_fixed,minilm_l6_v2,MiniLM-L6-v2,30,2749,5,7,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.40667140269627056,0.40120627231603684,0.4121365330765043,0.9204412234606683,0.9144919774447587,0.9263904694765778,1.167711263460148,1.1607432369628519,1.1746792899574443,0.3501844826690225,0.3472713243226471,0.3530976410153979,0.8972925219560361,0.8910460278627307,0.9035390160493416,0.9117246622700782,0.9069911012120554,0.916458223328101,0.8741093728736242,0.8666918757695719,0.8815268699776766,0.2,0.2,0.2,True,0.040472356176806196,0.036139986610054166,0.04473452376356802,0.0,0.0,0.0,0.0025092861525084107,-0.0008725333550669785,0.005870891417409519,0.1408,0.1408,0.1408
B1_fixed,mpnet_base_v2,MPNet-base-v2,30,2749,5,7,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.4274966952901407,0.4218317605497168,0.4331616300305646,0.9192615632102146,0.9133188907106136,0.9252042357098156,1.1927527369249145,1.185530701377593,1.1999747724722358,0.3674323130489009,0.36443703694385327,0.3704275891539485,0.8974068492438809,0.8911264900507665,0.9036872084369953,0.9111829661221952,0.9063157660677355,0.9160501661766549,0.8824990150247194,0.8766322893185566,0.8883657407308821,0.30434782608695654,0.30434782608695654,0.30434782608695654,True,0.061297648770676366,0.05733968764800143,0.06529134795195334,0.0,0.0,0.0,-0.011631923999150766,-0.014326473130237242,-0.008916190003248867,0.0,0.0,0.0
B1_fixed,sbert_original,SBERT (original),30,2749,5,7,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.3661990465194644,0.36080401483268043,0.37159407820624835,0.9488408283833026,0.9427501252023087,0.9549315315642966,1.224013956532487,1.21673295369641,1.231294959368564,0.35993348230525385,0.3569965794825504,0.3628703851279573,0.924076287481162,0.9176867740573941,0.9304658009049299,0.880140808789208,0.8744483546510919,0.885833262927324,0.8560252250226723,0.8438706089901334,0.8681798410552112,0.9354838709677418,0.9354838709677419,0.9354838709677419,True,,,,,,,-0.0031276190109817015,-0.003658602133656168,-0.0025977865334891556,0.0,0.0,0.0
B1_fixed,bge_base_en_v15,BGE-base-en-v1.5,50,2749,5,10,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.4657167848030815,0.4590333261383618,0.4724002434678012,0.8956190095449703,0.8897315112264474,0.9015065078634932,1.1007080059650487,1.0940790126265196,1.1073369993035778,0.33738086576937065,0.3338143823233335,0.3409473492154078,0.8675372862859221,0.8610923261542218,0.8739822464176223,0.9304602126604729,0.9266683125279129,0.9342521127930328,0.9458046419337498,0.9434174230680937,0.9481918607994059,0.5151515151515151,0.5151515151515151,0.5151515151515151,True,0.034133920179749346,0.02953386614693973,0.03873858854706315,0.0,0.0,0.0,-0.01087801826729729,-0.014305670805512734,-0.0073492899237558446,0.0,0.0,0.0
B1_fixed,e5_base_v2,E5-base-v2,50,2749,5,10,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.45928567123948355,0.45262565641963864,0.46594568605932846,0.9336572578578023,0.9273943898621064,0.9399201258534982,1.124737959372141,1.1180606204195576,1.1314152983247243,0.30368133866860675,0.29990125343108476,0.30746142390612874,0.9086504183339397,0.9018296596838487,0.9154711769840307,0.9422058601917305,0.9386756405042028,0.9457360798792581,0.9237983332851554,0.9174229267894378,0.9301737397808729,0.44927536231884063,0.4492753623188406,0.4492753623188406,True,0.027702806616151418,0.022726077199386043,0.03285726294580721,0.0,0.0,0.0,0.010615646844657857,0.006585418226040926,0.014712334898901223,0.0,0.0,0.0
B1_fixed,minilm_l6_v2,MiniLM-L6-v2,50,2749,5,10,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.4528130805935873,0.4468199330204121,0.45880622816676253,0.8840932238254993,0.8779982208566776,0.890188226794321,1.127240826931621,1.1200681063645506,1.1344135474986914,0.3677555474718079,0.36448007963494194,0.37103101530867383,0.8586467806475082,0.852115220868841,0.8651783404261755,0.9476479126611705,0.9447953987498574,0.9505004265724837,0.9416823984510115,0.9386819424859753,0.9446828544160478,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0.021230215970255074,0.016542273586520453,0.02574532505792984,0.0,0.0,0.0,0.005909054362118293,0.002332484770160979,0.009397071723072532,0.001,0.003,0.0011111111111111111
B1_fixed,mpnet_base_v2,MPNet-base-v2,50,2749,5,10,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.4739258756834425,0.467920350912875,0.47993140045401006,0.8892609532278765,0.883050466546221,0.8954714399095319,1.151989074144878,1.1444857141430733,1.1594924341466826,0.3789305201891596,0.37565814569872974,0.3822028946795895,0.8681193161149509,0.8615041411457345,0.8747344910841672,0.9546637048081156,0.9519276649569126,0.9573997446593185,0.9382822187677029,0.9342960994378312,0.9422683380975746,0.4084507042253521,0.4084507042253521,0.4084507042253521,True,0.042343011060110354,0.03808932155404636,0.04657264966061678,0.0,0.0,0.0,-0.007558160137308409,-0.010887189673337056,-0.004270425035155786,0.0,0.0,0.0
B1_fixed,sbert_original,SBERT (original),50,2749,5,10,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.4315828646233322,0.4256167973487382,0.43754893189792615,0.887575824571917,0.8814040100832861,0.8937476390605479,1.1411670278214523,1.1338964678639412,1.1484375877789634,0.3759839941797017,0.3726949262591788,0.37927306210022455,0.863877773735904,0.8573121992699175,0.8704433482018905,0.9463788694372421,0.9433908507349136,0.9493668881395707,0.9410632430020843,0.9359122618455764,0.9462142241585922,0.9230769230769231,0.9230769230769231,0.9230769230769231,True,,,,,,,0.002993152833791339,0.0022511084462665514,0.003739901283188214,0.0,0.0,0.0
B1_fixed,bge_base_en_v15,BGE-base-en-v1.5,90,2749,5,3,0.030000000000000006,heldout_unselected_items_only_phase2_convention,False,0.5464802718643814,0.5346140084499573,0.5583465352788055,0.7113474340497108,0.6997965553755361,0.7228983127238855,1.0454085578463646,1.0311009180884922,1.0597161976042369,0.5032739177882867,0.4970279278774191,0.5095199076991542,0.7152055292833758,0.7032902969685362,0.7271207615982154,0.993526167807553,0.9929593343595067,0.9940930012555993,0.9927486270053766,0.9921455766071214,0.9933516774036317,0.8947368421052632,0.8947368421052632,0.8947368421052632,True,-0.05478759680954152,-0.06549238479863652,-0.043971153623647806,0.0,0.0,0.0,-0.04259096157649025,-0.05274434748075374,-0.0323076035320373,0.0,0.0,0.0
B1_fixed,e5_base_v2,E5-base-v2,90,2749,5,3,0.030000000000000006,heldout_unselected_items_only_phase2_convention,False,0.4654677119645761,0.45471201700824143,0.47622340692091075,0.7944519651857128,0.7844393455069025,0.8044645848645231,1.1466580577958772,1.133732244732723,1.1595838708590314,0.47981084030556564,0.47391102517434264,0.48571065543678865,0.7933066569661695,0.7826016671442041,0.804011646788135,0.9933347400314201,0.9927879232366228,0.9938815568262174,0.992958587227403,0.992475640861953,0.9934415335928531,0.8181818181818181,0.8181818181818182,0.8181818181818182,True,-0.1358001567093469,-0.14911432200967828,-0.12266017762615272,0.0,0.0,0.0,-0.14145547945722595,-0.15441327247233091,-0.12828539498322228,0.0,0.0,0.0
B1_fixed,minilm_l6_v2,MiniLM-L6-v2,90,2749,5,3,0.030000000000000006,heldout_unselected_items_only_phase2_convention,False,0.4143497381475623,0.4024978991815762,0.42620157711354845,0.8310089010243817,0.8192597598381676,0.8427580422105959,1.256743821400852,1.2422556701022658,1.271231972699438,0.4821025827573662,0.476200613676749,0.48800455183798347,0.8318297562750092,0.820031271494301,0.8436282410557174,0.9919340834107533,0.9913832592639131,0.9924849075575934,0.9911769248110496,0.9904064387402054,0.9919474108818938,0.8556701030927835,0.8556701030927835,0.8556701030927835,True,-0.18691813052636067,-0.2002328459270794,-0.17345433583239456,0.0,0.0,0.0,-0.14182731198513407,-0.15503783669771065,-0.12868862628816988,0.0,0.0,0.0
B1_fixed,mpnet_base_v2,MPNet-base-v2,90,2749,5,3,0.030000000000000006,heldout_unselected_items_only_phase2_convention,False,0.5542630785972928,0.5429039624510846,0.5656221947435011,0.7028069657170741,0.6912849911397095,0.7143289402944387,1.061181930864642,1.0468557500573195,1.0755081116719645,0.5106947981084031,0.5043825428753526,0.5170070533414537,0.7021098581302292,0.6905312069963163,0.7136885092641421,0.9937855401208808,0.9932350123642706,0.9943360678774911,0.9925898935794552,0.9919394878542539,0.9932402993046564,0.875,0.875,0.875,True,-0.047004790076630214,-0.05822706597572796,-0.03583192609675441,0.0,0.0,0.0,-0.031545704938411745,-0.042425573754002584,-0.020342446686272882,0.0,0.0,0.0
B1_fixed,sbert_original,SBERT (original),90,2749,5,3,0.030000000000000006,heldout_unselected_items_only_phase2_convention,False,0.601267868673923,0.5903691644749751,0.6121665728728709,0.6664310539721134,0.655229709494299,0.6776323984499278,0.9766618144528841,0.963329256215438,0.9899943726903303,0.5134594397962896,0.5066620283450937,0.5202568512474856,0.6617315387413606,0.6503009501407274,0.6731621273419938,0.9934695818085407,0.9928665740258222,0.9940725895912592,0.9937064533469663,0.9931010741309103,0.9943118325630222,1.0,1.0,1.0,False,,,,,,,4.990367968953021e-18,3.7150889725465816e-18,6.242704332051589e-18,0.0,0.0,0.0
B2_tuned,bge_base_en_v15,BGE-base-en-v1.5,10,2749,5,5,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.32331505603904653,0.3175660489792631,0.32906406309882996,1.010024809728,1.0034727501695389,1.0165768692864612,1.2687987889276762,1.2609000210765935,1.2766975567787588,0.3250757851339881,0.3219904268343258,0.3281611434336504,0.9826563194697061,0.9757728239442854,0.9895398149951268,0.7280641941403515,0.7172075605419026,0.7389208277388004,0.5954651605426056,0.5802247557850755,0.6107055653001356,0.25,0.25,0.25,True,0.046589816760758906,0.041722955677218794,0.0514219205180706,0.0,0.0,0.0,0.027960572345322385,0.02281965843919273,0.033056562871890745,0.0,0.0,0.0
B2_tuned,e5_base_v2,E5-base-v2,10,2749,5,5,0.030000000000000006,heldout_unselected_items_only_phase2_convention,False,0.30027094305113505,0.2940447724864431,0.306497113615827,1.0105017643177239,1.0039252989387202,1.0170782296967276,1.2809844110238156,1.2732073357779505,1.2887614862696806,0.3276787518693666,0.3248221439788464,0.33053535975988685,0.9886302089648762,0.9817175122558844,0.9955429056738679,0.6962904212426498,0.6848002503900236,0.7077805920952761,0.6154832288483967,0.5991426135283073,0.631823844168486,0.17647058823529413,0.17647058823529413,0.17647058823529413,True,0.023479509410731444,0.018175096340632958,0.028763527173195018,0.0,0.0,0.0,0.0075735042339397625,0.002381895909754296,0.012809375324936038,0.0058,0.028999999999999998,0.0072499999999999995
B2_tuned,minilm_l6_v2,MiniLM-L6-v2,10,2749,5,7,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.2984767851163499,0.2928953568434946,0.3040582133892052,1.0020504141288333,0.9957041825211562,1.0083966457365103,1.2641824367930026,1.2566976441962006,1.2716672293898046,0.3252980881936866,0.32236238412324086,0.32823379226413235,0.9805666707085404,0.9739299961539836,0.9872033452630973,0.7484268542480133,0.7381870664865509,0.7586666420094756,0.657470368097711,0.6454767170690308,0.6694640191263912,0.11111111111111112,0.1111111111111111,0.1111111111111111,True,0.02175154583806232,0.016539360219687202,0.0272343176362707,0.0,0.0,0.0,0.027242585976027335,0.021633807802567746,0.03285060305475859,0.0,0.0,0.0
B2_tuned,mpnet_base_v2,MPNet-base-v2,10,2749,5,7,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.3506870790084507,0.34489873591457004,0.35647542210233135,0.9835946986214231,0.9770652684641217,0.9901241287787246,1.2738312302454537,1.2657763491946699,1.2818861112962376,0.35098419627339233,0.3480054717879066,0.3539629207588781,0.9623014429489511,0.9554401347441696,0.9691627511537327,0.7715351048489159,0.761357824600915,0.7817123850969168,0.6776437346024969,0.6609058983904588,0.6943815708145351,0.17647058823529413,0.17647058823529413,0.17647058823529413,True,0.07396183973016311,0.06865689522998045,0.07928370090640458,0.0,0.0,0.0,0.05873403332705263,0.05377560291560944,0.06388665468251768,0.0,0.0,0.0
B2_tuned,sbert_original,SBERT (original),10,2749,5,10,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.27672523927828757,0.2711094228116494,0.28234105574492574,1.018599347117257,1.0121456118271985,1.0250530824073154,1.2867025852028129,1.2790701018407096,1.2943350685649162,0.32054080271613916,0.31776557472801326,0.32331603070426507,1.0015237864273878,0.9947568044995658,1.0082907683552098,0.6954221575704942,0.6838204859760816,0.7070238291649068,0.6429576360119515,0.615014371349665,0.6709009006742381,1.0,1.0,1.0,False,,,,,,,2.5448045800835235e-17,2.418039379978791e-17,2.6705871479927637e-17,0.0,0.0,0.0
B2_tuned,bge_base_en_v15,BGE-base-en-v1.5,30,2749,5,10,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.4272834756213724,0.4212203480366922,0.4333466032060526,0.9264240890038625,0.9205876965375763,0.9322604814701487,1.1347445931509674,1.1282459410801853,1.1412432452217496,0.322236657485839,0.3188089425600394,0.32566437241163865,0.9007587174556981,0.8944003015154988,0.9071171333958975,0.903190127309943,0.8980421007538586,0.9083381538660273,0.8662269913974908,0.8604730494371603,0.8719809333578213,0.30434782608695654,0.30434782608695654,0.30434782608695654,True,0.04676778980623492,0.04263431594018915,0.05084542028741613,0.0,0.0,0.0,0.00673565526180336,0.0035665238483629687,0.00990374585746356,0.0002,0.0012000000000000001,0.0002666666666666667
B2_tuned,e5_base_v2,E5-base-v2,30,2749,5,5,0.08999636231356856,heldout_unselected_items_only_phase2_convention,False,0.40709118209623385,0.4014864435351636,0.4126959206573041,0.9367305372308071,0.9306766961530972,0.942784378308517,1.1523466089079648,1.1455547462504072,1.1591384715655224,0.32119731850543054,0.3179911891695172,0.3244034478413439,0.9113132048017462,0.9048230910586652,0.9178033185448271,0.8863846305628672,0.8805947277893732,0.8921745333363612,0.8320712463464762,0.8242992034000245,0.839843289292928,0.22448979591836732,0.22448979591836735,0.22448979591836735,True,0.026575496281096216,0.02232251720417264,0.03079400792942944,0.0,0.0,0.0,-0.023712277731035153,-0.027091952694784167,-0.0203283858456774,0.0,0.0,0.0
B2_tuned,minilm_l6_v2,MiniLM-L6-v2,30,2749,5,5,0.12000727537286283,heldout_unselected_items_only_phase2_convention,False,0.4066706723925082,0.4011247030265932,0.4122166417584232,0.9225460521146989,0.9165756291056539,0.9285164751237438,1.1703133892754827,1.1633018369543755,1.1773249415965898,0.3493374213999896,0.3463957966659125,0.35227904613406663,0.8998960661019592,0.8936327366808452,0.9061593955230731,0.9115881293228799,0.9068707584691996,0.9163055001765602,0.8730728054410166,0.8657813932907306,0.8803642175913027,0.2,0.2,0.2,True,0.02615498657737066,0.021789265069634627,0.030529744385091102,0.0,0.0,0.0,0.00026164909147987985,-0.003006248428088789,0.0035427797499345973,0.8828,0.8828,0.8827999999999999
B2_tuned,mpnet_base_v2,MPNet-base-v2,30,2749,5,5,0.19999999999999996,heldout_unselected_items_only_phase2_convention,False,0.4356072004359351,0.42981158267541153,0.44140281819645866,0.9236492414427285,0.9177075766068924,0.9295909062785647,1.170961862122487,1.163869098633274,1.1780546256117002,0.3517798680039495,0.34865654591186224,0.35490319009603677,0.8979784856831055,0.8916392794586665,0.9043176919075444,0.9108417005301124,0.9060616322636729,0.9156217687965519,0.8786433785741062,0.873583715178024,0.8837030419701885,0.30434782608695654,0.30434782608695654,0.30434782608695654,True,0.05509151462079754,0.051022756623643126,0.05923017525941832,0.0,0.0,0.0,-0.011765535472295417,-0.01483256808565489,-0.008677333707298172,0.0,0.0,0.0
B2_tuned,sbert_original,SBERT (original),30,2749,5,7,0.19999999999999996,heldout_unselected_items_only_phase2_convention,False,0.3805156858151376,0.37513066025099623,0.385900711379279,0.9537267057573703,0.9477388882919991,0.9597145232227414,1.180398481568288,1.1735851340148344,1.1872118291217415,0.3235046510419373,0.3203183020080698,0.3266910000758048,0.9258639505274645,0.9194598925121173,0.9322680085428117,0.8901357717839826,0.8846651011459924,0.8956064424219728,0.8531595304858295,0.8418089255966076,0.8645101353750514,0.9354838709677418,0.9354838709677419,0.9354838709677419,True,,,,,,,0.000471165885497201,-0.0003237581845531168,0.001285113745984968,0.2608,0.7824,0.28977777777777775
B2_tuned,bge_base_en_v15,BGE-base-en-v1.5,50,2749,5,10,0.09999999999999998,heldout_unselected_items_only_phase2_convention,False,0.4657167848030815,0.4590333261383618,0.4724002434678012,0.8956190095449703,0.8897315112264474,0.9015065078634932,1.1007080059650487,1.0940790126265196,1.1073369993035778,0.33738086576937065,0.3338143823233335,0.3409473492154078,0.8675372862859221,0.8610923261542218,0.8739822464176223,0.9304602126604729,0.9266683125279129,0.9342521127930328,0.9458046419337498,0.9434174230680937,0.9481918607994059,0.5151515151515151,0.5151515151515151,0.5151515151515151,True,0.027569917782683875,0.022966998195587614,0.03217858175514019,0.0,0.0,0.0,-0.021487029752754294,-0.024954511288705013,-0.01793116560310217,0.0,0.0,0.0
B2_tuned,e5_base_v2,E5-base-v2,50,2749,5,10,0.06998908694070569,heldout_unselected_items_only_phase2_convention,False,0.46580911576815837,0.45934740249015676,0.47227082904615997,0.9066944780706019,0.9005815107691335,0.9128074453720703,1.1122429066375141,1.1054084337024448,1.1190773795725835,0.32758821389596215,0.3239591900636443,0.33121723772828,0.8814477991997092,0.874801802717341,0.8880937956820774,0.9403806856227188,0.9366016340460166,0.944159737199421,0.9284002879936637,0.921728596698545,0.9350719792887824,0.44927536231884063,0.4492753623188406,0.4492753623188406,True,0.02766224874776064,0.022892817355502578,0.03243191542293821,0.0,0.0,0.0,-0.010325883927943622,-0.014236033789715144,-0.006415436102020101,0.0,0.0,0.0
B2_tuned,minilm_l6_v2,MiniLM-L6-v2,50,2749,5,5,0.19999999999999996,heldout_unselected_items_only_phase2_convention,False,0.46519435752767235,0.45912012612178493,0.4712685889335598,0.8881936052712736,0.8821769889589616,0.8942102215835855,1.1077168093536736,1.1007496897122782,1.114683928995069,0.35284103310294657,0.3494804880205706,0.35620157818532255,0.8603564932702801,0.8538385264682032,0.8668744600723569,0.9485831745281076,0.9457718953343671,0.951394453721848,0.9401773701503433,0.9372673868286864,0.9430873534720002,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0.02704749050727469,0.022148162892305957,0.03173148048303509,0.0,0.0,0.0,0.013197166588755438,0.009201591132532033,0.01716788067094863,0.0,0.0,0.0
B2_tuned,mpnet_base_v2,MPNet-base-v2,50,2749,5,5,0.19999999999999996,heldout_unselected_items_only_phase2_convention,False,0.4877969980988802,0.4817824396477598,0.49381155655000064,0.8911822962489293,0.8850615670972646,0.897303025400594,1.1309459509481001,1.1236213268337463,1.138270575062454,0.36371771553292104,0.3603529858813178,0.36708244518452426,0.8655802109858132,0.8589794538192499,0.8721809681523764,0.954429567673585,0.9517463385349384,0.9571127968122316,0.9389613906841621,0.9354293319614804,0.9424934494068438,0.4084507042253521,0.4084507042253521,0.4084507042253521,True,0.04965013107848252,0.04527395164380704,0.054057220919648034,0.0,0.0,0.0,-0.001808267301305248,-0.0053886181876946744,0.0018230200735530667,0.3264,0.7824,0.3435789473684211
