version,embedding_key,embedding_label,ratio,fold,predictor,rounded,scoring_convention,hyperparam_source,best_K,best_tau,item_r,item_r_ci_lower,item_r_ci_upper,item_mae,item_rmse,item_rounded_accuracy,item_rounded_mae,trait_r_O,trait_r_C,trait_r_E,trait_r_A,trait_r_N,trait_r_mean,profile_r,selected_S,selected_S_hash,selected_S_source,s_new_coverage,s_new_redundancy,s_old_fold_hash,s_old_coverage,s_old_redundancy,jaccard_vs_s_old,intersection_n,union_n,n_test_subjects
B1_fixed,minilm_l6_v2,MiniLM-L6-v2,10,0,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.2985008550891511,0.28611610200100884,0.3108856081772933,1.0021279555044669,1.2687311799739451,0.32816161616161615,0.9813939393939394,0.6964104582960919,0.7820179950826852,0.7804487725500882,0.5496805803207048,0.48304447709398657,0.6583204566687113,0.7429696688450359,"11,18,23,28,43,65,73,78,94,97",6a6a2a502b884a35,coverage_selector_embedding_specific,0.7503406568520229,0.5935861805430829,92745849571d4031,0.8111275356842519,0.6411336607517674,0.1111111111111111,2,18,550
B1_fixed,minilm_l6_v2,MiniLM-L6-v2,10,1,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.2976345737741239,0.28511536789428105,0.31015377965396673,1.0031580368366209,1.266282559861676,0.32721212121212123,0.9802222222222222,0.6954268947384461,0.7572400158442258,0.7709167518832695,0.4534352274868367,0.5367117392360163,0.6427461258377589,0.7460858347764125,"11,18,23,28,43,65,73,78,94,97",6a6a2a502b884a35,coverage_selector_embedding_specific,0.7503406568520229,0.5935861805430829,92745849571d4031,0.8111275356842519,0.6411336607517674,0.1111111111111111,2,18,550
B1_fixed,minilm_l6_v2,MiniLM-L6-v2,10,2,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.2955714363679499,0.2829697389772769,0.30817313375862293,1.0035143685906365,1.2632704723539345,0.3223434343434343,0.9816767676767677,0.7293385393834986,0.7858660306426214,0.7546901266868314,0.5322421308422004,0.47139758474761034,0.6547068824605524,0.7624792612767678,"11,18,23,28,43,65,73,78,94,97",6a6a2a502b884a35,coverage_selector_embedding_specific,0.7503406568520229,0.5935861805430829,92745849571d4031,0.8111275356842519,0.6411336607517674,0.1111111111111111,2,18,550
B1_fixed,minilm_l6_v2,MiniLM-L6-v2,10,3,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.2957452139218224,0.2833182027178065,0.3081722251258383,1.0007888439329897,1.2616976540807494,0.32426262626262625,0.9794343434343434,0.6980561603999909,0.755995494399058,0.7712236702071125,0.5419866269585347,0.5726628484556013,0.6679849600840594,0.7330937574193137,"11,18,23,28,43,65,73,78,94,97",6a6a2a502b884a35,coverage_selector_embedding_specific,0.7503406568520229,0.5935861805430829,92745849571d4031,0.8111275356842519,0.6411336607517674,0.1111111111111111,2,18,550
B1_fixed,minilm_l6_v2,MiniLM-L6-v2,10,4,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.3049436481250322,0.29233621504573887,0.31755108120432557,1.00066033836898,1.260924393980502,0.32450920866221417,0.9801052418538757,0.7648672240910763,0.7676720837244829,0.7702897005717044,0.4882151998321481,0.526922868967953,0.6635934154374729,0.757502405614465,"11,18,23,28,43,65,73,78,94,97",6a6a2a502b884a35,coverage_selector_embedding_specific,0.7503406568520229,0.5935861805430829,92745849571d4031,0.8111275356842519,0.6411336607517674,0.1111111111111111,2,18,549
B1_fixed,mpnet_base_v2,MPNet-base-v2,10,0,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.344487222358326,0.33105464185179867,0.35791980286485336,0.9835062843384585,1.2783579519963606,0.3536161616161616,0.9628282828282828,0.800109521835764,0.6766188830207323,0.8304558961211413,0.5154424434787701,0.5865973717691666,0.681844823245115,0.7659965826308175,"11,23,30,43,65,66,72,73,82,94",fbaa37d42ee998f8,coverage_selector_embedding_specific,0.7617458986076234,0.6063249020843201,92745849571d4031,0.8111275356842519,0.6411336607517674,0.17647058823529413,3,17,550
B1_fixed,mpnet_base_v2,MPNet-base-v2,10,1,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.3444341198876242,0.33070535883704416,0.3581628809382042,0.9903654655820012,1.2813560956722032,0.35098989898989896,0.9689090909090909,0.7778925791495296,0.6420819571956747,0.7826468476740333,0.4594252706037328,0.620014386565804,0.6564122082377548,0.7501135576816151,"11,23,30,43,65,66,72,73,82,94",fbaa37d42ee998f8,coverage_selector_embedding_specific,0.7617458986076234,0.6063249020843201,92745849571d4031,0.8111275356842519,0.6411336607517674,0.17647058823529413,3,17,550
B1_fixed,mpnet_base_v2,MPNet-base-v2,10,2,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.35245168353151496,0.3403446904304295,0.36455867663260044,0.979830153349275,1.2670938603143889,0.3495353535353536,0.9591717171717171,0.821578887547476,0.7097372826428054,0.8110214036414,0.588584647087399,0.5372976407782676,0.6936439723394695,0.7887853853674464,"11,23,30,43,65,66,72,73,82,94",fbaa37d42ee998f8,coverage_selector_embedding_specific,0.7617458986076234,0.6063249020843201,92745849571d4031,0.8111275356842519,0.6411336607517674,0.17647058823529413,3,17,550
B1_fixed,mpnet_base_v2,MPNet-base-v2,10,3,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.3467812198204536,0.33372857341386736,0.3598338662270399,0.980728996316751,1.2703110886611038,0.35290909090909084,0.9569696969696969,0.7730501975911476,0.7109165771761069,0.8038709856282181,0.5538897147369529,0.5442005799895421,0.6771856110243936,0.7565776030595068,"11,23,30,43,65,66,72,73,82,94",fbaa37d42ee998f8,coverage_selector_embedding_specific,0.7617458986076234,0.6063249020843201,92745849571d4031,0.8111275356842519,0.6411336607517674,0.17647058823529413,3,17,550
B1_fixed,mpnet_base_v2,MPNet-base-v2,10,4,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.3652964394512305,0.3528959980196233,0.37769688088283776,0.9835424986115219,1.2720338866858312,0.34786480469540576,0.9636308439587128,0.8343430805697294,0.6814175528255745,0.8172367991682088,0.48129424976682317,0.5813686084984238,0.679132058165752,0.7962271500520425,"11,23,30,43,65,66,72,73,82,94",fbaa37d42ee998f8,coverage_selector_embedding_specific,0.7617458986076234,0.6063249020843201,92745849571d4031,0.8111275356842519,0.6411336607517674,0.17647058823529413,3,17,549
B1_fixed,sbert_original,SBERT (original),10,0,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.28383252443612633,0.2713987426321047,0.296266306240148,1.0144133907735675,1.290108838013407,0.32721212121212123,0.9975353535353535,0.6230823071634192,0.78963481193536,0.6058427390299304,0.6125850916639274,0.6808624893042868,0.6624014878193847,0.6932362748895876,"12,23,40,41,48,59,66,67,80,94",92745849571d4031,coverage_selector_embedding_specific,0.8111274868951677,0.6411336137882714,92745849571d4031,0.8111275356842519,0.6411336607517674,1.0,10,10,550
B1_fixed,sbert_original,SBERT (original),10,1,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.27091197230233965,0.258854901420625,0.2829690431840543,1.0334444680209294,1.3029223554010951,0.31616161616161614,1.016949494949495,0.6278585612624222,0.7404820161921207,0.46832906629109705,0.5126363630646628,0.6732618450164491,0.6045135703653504,0.6835710663951536,"12,23,40,41,48,59,66,67,80,94",92745849571d4031,coverage_selector_embedding_specific,0.8111274868951677,0.6411336137882714,92745849571d4031,0.8111275356842519,0.6411336607517674,1.0,10,10,550
B1_fixed,sbert_original,SBERT (original),10,2,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.2705442960060196,0.2580281335386782,0.283060458473361,1.0161079568966298,1.2866558136391049,0.3214949494949495,0.9997373737373737,0.693376767456919,0.8009586804102697,0.5443407733344184,0.5573538557658617,0.6729974513384125,0.6538055056611762,0.6951805366005959,"12,23,40,41,48,59,66,67,80,94",92745849571d4031,coverage_selector_embedding_specific,0.8111274868951677,0.6411336137882714,92745849571d4031,0.8111275356842519,0.6411336607517674,1.0,10,10,550
B1_fixed,sbert_original,SBERT (original),10,3,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.2726127721519623,0.2595436410832815,0.2856819032206431,1.0208392422567711,1.2935469753683018,0.3231111111111111,1.003070707070707,0.6385648558665591,0.7902402161585375,0.5264807513046246,0.5783870967708353,0.6823301292434761,0.6432006098688066,0.694272457135889,"12,23,40,41,48,59,66,67,80,94",92745849571d4031,coverage_selector_embedding_specific,0.8111274868951677,0.6411336137882714,92745849571d4031,0.8111275356842519,0.6411336607517674,1.0,10,10,550
B1_fixed,sbert_original,SBERT (original),10,4,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.2836989530944135,0.2707969660212844,0.2966009401675426,1.0190159274171056,1.285801812152126,0.32139243068204815,1.0003238210888483,0.7279666106606522,0.7829664261092396,0.5108869240034323,0.5488750665297604,0.6843623582457986,0.6510114771097765,0.6979005331276072,"12,23,40,41,48,59,66,67,80,94",92745849571d4031,coverage_selector_embedding_specific,0.8111274868951677,0.6411336137882714,92745849571d4031,0.8111275356842519,0.6411336607517674,1.0,10,10,549
B1_fixed,bge_base_en_v15,BGE-base-en-v1.5,30,0,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.4270109305341622,0.4137049312686711,0.44031692979965337,0.9196112782731852,1.1427610428900756,0.3386753246753247,0.8930649350649351,0.8762807291776576,0.8558034034000902,0.9272211224856619,0.8323182664373291,0.8729718145937876,0.8729190672189052,0.8898672814341814,"0,5,11,16,18,23,27,28,31,35,40,43,45,48,57,58,59,60,62,66,68,69,70,73,81,83,88,94,96,97",d4ab89ba5be2ea63,coverage_selector_embedding_specific,0.9148476662932079,0.7711159964257489,62099f7a34f67aa9,0.8829888945012074,0.6164002583578039,0.30434782608695654,14,46,550
B1_fixed,bge_base_en_v15,BGE-base-en-v1.5,30,1,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.41859728089012876,0.4051949084063421,0.43199965337391544,0.9202224012246075,1.1391722313326973,0.335038961038961,0.8927272727272727,0.8765449352097407,0.8434705159723949,0.9229469779181093,0.8333576499004078,0.8759525441923118,0.8704545246385929,0.8973412669201302,"0,5,11,16,18,23,27,28,31,35,40,43,45,48,57,58,59,60,62,66,68,69,70,73,81,83,88,94,96,97",d4ab89ba5be2ea63,coverage_selector_embedding_specific,0.9148476662932079,0.7711159964257489,62099f7a34f67aa9,0.8829888945012074,0.6164002583578039,0.30434782608695654,14,46,550
B1_fixed,bge_base_en_v15,BGE-base-en-v1.5,30,2,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.4237060259313425,0.41062262394948396,0.436789427913201,0.9135325439124129,1.131942877323212,0.33872727272727277,0.8863116883116883,0.9044619188359522,0.8564621270811348,0.9277467527394084,0.8314638971686131,0.8785449228885235,0.8797359237427264,0.9023175458457307,"0,5,11,16,18,23,27,28,31,35,40,43,45,48,57,58,59,60,62,66,68,69,70,73,81,83,88,94,96,97",d4ab89ba5be2ea63,coverage_selector_embedding_specific,0.9148476662932079,0.7711159964257489,62099f7a34f67aa9,0.8829888945012074,0.6164002583578039,0.30434782608695654,14,46,550
B1_fixed,bge_base_en_v15,BGE-base-en-v1.5,30,3,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.42199269521443267,0.40812733631679293,0.4358580541120724,0.9149806816152305,1.1335856466759195,0.33781818181818185,0.8860519480519481,0.8826791087401281,0.8509887959067693,0.9174130382574885,0.8578446163738366,0.8951745992715611,0.8808200317099567,0.8943544349846493,"0,5,11,16,18,23,27,28,31,35,40,43,45,48,57,58,59,60,62,66,68,69,70,73,81,83,88,94,96,97",d4ab89ba5be2ea63,coverage_selector_embedding_specific,0.9148476662932079,0.7711159964257489,62099f7a34f67aa9,0.8829888945012074,0.6164002583578039,0.30434782608695654,14,46,550
B1_fixed,bge_base_en_v15,BGE-base-en-v1.5,30,4,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.43353929841398153,0.4203546615870222,0.44672393524094084,0.9151027115367016,1.1318712711895709,0.33830340879521204,0.885376008326828,0.910353719167205,0.8435412043358329,0.9309539425941595,0.8028742904927302,0.8822272523375695,0.8739900817854995,0.909491664932146,"0,5,11,16,18,23,27,28,31,35,40,43,45,48,57,58,59,60,62,66,68,69,70,73,81,83,88,94,96,97",d4ab89ba5be2ea63,coverage_selector_embedding_specific,0.9148476662932079,0.7711159964257489,62099f7a34f67aa9,0.8829888945012074,0.6164002583578039,0.30434782608695654,14,46,549
B1_fixed,e5_base_v2,E5-base-v2,30,0,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.399118385472885,0.38625126860944387,0.4119855023363261,0.9536525204047929,1.1538288745218526,0.3014025974025974,0.9293246753246753,0.8254780795130697,0.7883637559867593,0.9538919096241549,0.6060018312551022,0.9264300899346696,0.8200331332627512,0.8923098238079528,"0,5,13,16,17,18,19,23,29,31,34,36,37,38,42,43,59,60,66,70,72,73,74,79,82,83,88,92,96,98",7ceffde4e4dcacff,coverage_selector_embedding_specific,0.9548893850322285,0.8809807451335154,62099f7a34f67aa9,0.8829888945012074,0.6164002583578039,0.22448979591836735,11,49,550
B1_fixed,e5_base_v2,E5-base-v2,30,1,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.3896040289271661,0.3762564283669921,0.40295162948734015,0.9613950735442766,1.1610116035752975,0.2972727272727273,0.937064935064935,0.8253307571655154,0.7451043607572589,0.9352129284613745,0.5342881579656055,0.9270794886705725,0.7934031386040654,0.8786414499943603,"0,5,13,16,17,18,19,23,29,31,34,36,37,38,42,43,59,60,66,70,72,73,74,79,82,83,88,92,96,98",7ceffde4e4dcacff,coverage_selector_embedding_specific,0.9548893850322285,0.8809807451335154,62099f7a34f67aa9,0.8829888945012074,0.6164002583578039,0.22448979591836735,11,49,550
B1_fixed,e5_base_v2,E5-base-v2,30,2,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.3922372858122403,0.37952603189256345,0.4049485397319172,0.9459059011877399,1.1462963798623476,0.3067012987012987,0.9196103896103897,0.8536222616077379,0.7580549882010759,0.9542077943148785,0.6091859921162468,0.9233176457904361,0.819677736406075,0.890209820005841,"0,5,13,16,17,18,19,23,29,31,34,36,37,38,42,43,59,60,66,70,72,73,74,79,82,83,88,92,96,98",7ceffde4e4dcacff,coverage_selector_embedding_specific,0.9548893850322285,0.8809807451335154,62099f7a34f67aa9,0.8829888945012074,0.6164002583578039,0.22448979591836735,11,49,550
B1_fixed,e5_base_v2,E5-base-v2,30,3,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.38747658231394605,0.3734338702316317,0.4015192943962604,0.9548745752761763,1.1560614534890252,0.3036103896103896,0.9268571428571428,0.8296991244142179,0.7546189754363203,0.947060286865919,0.6180124530387678,0.9323654042857568,0.8163512488081963,0.8843802042261253,"0,5,13,16,17,18,19,23,29,31,34,36,37,38,42,43,59,60,66,70,72,73,74,79,82,83,88,92,96,98",7ceffde4e4dcacff,coverage_selector_embedding_specific,0.9548893850322285,0.8809807451335154,62099f7a34f67aa9,0.8829888945012074,0.6164002583578039,0.22448979591836735,11,49,550
B1_fixed,e5_base_v2,E5-base-v2,30,4,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.408218414975548,0.3955627445928902,0.4208740853582058,0.9536317174541196,1.153781912400858,0.29997397866250325,0.9299245381212594,0.8652994620897199,0.7798903795520914,0.9449011545097326,0.5540038663629229,0.9252466283167071,0.8138682981662347,0.9004426913381589,"0,5,13,16,17,18,19,23,29,31,34,36,37,38,42,43,59,60,66,70,72,73,74,79,82,83,88,92,96,98",7ceffde4e4dcacff,coverage_selector_embedding_specific,0.9548893850322285,0.8809807451335154,62099f7a34f67aa9,0.8829888945012074,0.6164002583578039,0.22448979591836735,11,49,549
B1_fixed,minilm_l6_v2,MiniLM-L6-v2,30,0,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.4061184676116374,0.39379200049314894,0.41844493473012584,0.9216345650622696,1.1711289248346661,0.35218181818181815,0.8984935064935065,0.8517787998254494,0.9090302809898362,0.9284423044522877,0.7670385705018701,0.9156435519996277,0.8743867015538143,0.9014298765549016,"2,5,10,11,12,16,18,23,27,28,38,40,43,44,56,57,59,60,62,65,67,68,70,73,78,79,88,91,94,97",bad524b73607dd87,coverage_selector_embedding_specific,0.8364934175915859,0.6002675741078065,62099f7a34f67aa9,0.8829888945012074,0.6164002583578039,0.2,10,50,550
B1_fixed,minilm_l6_v2,MiniLM-L6-v2,30,1,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.40216058967026747,0.38952677612664266,0.41479440321389227,0.9261437893799465,1.1726485997013716,0.347012987012987,0.9027532467532468,0.8459983574857343,0.9113643916296557,0.9265977501497158,0.7179205909618587,0.9167089370647431,0.8637180054583414,0.9165906848848877,"2,5,10,11,12,16,18,23,27,28,38,40,43,44,56,57,59,60,62,65,67,68,70,73,78,79,88,91,94,97",bad524b73607dd87,coverage_selector_embedding_specific,0.8364934175915859,0.6002675741078065,62099f7a34f67aa9,0.8829888945012074,0.6164002583578039,0.2,10,50,550
B1_fixed,minilm_l6_v2,MiniLM-L6-v2,30,2,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.40468843799154663,0.3928256729177058,0.41655120306538745,0.9185857179115917,1.1650317236625651,0.34979220779220777,0.8950389610389611,0.8774999362455418,0.9195023039870589,0.9253699340149517,0.7530679736167748,0.9145888589983702,0.8780058013725395,0.9162630121230187,"2,5,10,11,12,16,18,23,27,28,38,40,43,44,56,57,59,60,62,65,67,68,70,73,78,79,88,91,94,97",bad524b73607dd87,coverage_selector_embedding_specific,0.8364934175915859,0.6002675741078065,62099f7a34f67aa9,0.8829888945012074,0.6164002583578039,0.2,10,50,550
B1_fixed,minilm_l6_v2,MiniLM-L6-v2,30,3,SoftmaxKNN,False,heldout_unselected_items_only_phase2_convention,phase2_fixed_preregistered_softmax,7,0.1,0.4030856624948734,0.3906658350067357,0.41550548998301107,0.920666351956071,1.1676507521181927,0.35044155844155844,0.8978181818181818,0.8610651072750393,0.9072215692804251,0.9224623427355507,0.778001473817872,0.9158489833374014,0.8769198952892576,0.9048836307285354,"2,5,10,11,12,16,18,23,27,28,38,40,43,44,56,57,59,60,62,65,67,68,70,73,78,79,88,91,94,97",bad524b73607dd87,coverage_selector_embedding_specific,0.8364934175915859,0.6002675741078065,62099f7a34f67aa9,0.8829888945012074,0.6164002583578039,0.2,10,50,550
